global_id,provenance_split,archive_split,source_dataset,scene_id,packet_directory,metadata_member,original_observation_id,quality_category,resolution,camera_px,parent_group,candidate_split,parent_present_in_locked_physical_test,selection_view_index,source,known_development_exposure
obs_164494,train,train,ScanNet,scene0481_01,train/obs_164494,train/obs_164494/metadata.json,obs_017,EASY,0.01,"[128,192]",ScanNet:scene0481,train,True,0,ScanNet,
obs_143129,train,train,ScanNet,scene0481_01,train/obs_143129,train/obs_143129/metadata.json,obs_021,LEARNABLE,0.01,"[128,192]",ScanNet:scene0481,train,True,1,ScanNet,
obs_154897,train,train,ScanNet,scene0488_00,train/obs_154897,train/obs_154897/metadata.json,obs_003,LEARNABLE,0.01,"[128,192]",ScanNet:scene0488,train,True,0,ScanNet,
obs_163534,train,train,ScanNet,scene0488_00,train/obs_163534,train/obs_163534/metadata.json,obs_010,LEARNABLE,0.01,"[128,192]",ScanNet:scene0488,train,True,1,ScanNet,
obs_158683,train,train,ScanNet,scene0663_01,train/obs_158683,train/obs_158683/metadata.json,obs_012,LEARNABLE,0.01,"[128,192]",ScanNet:scene0663,train,True,0,ScanNet,
obs_165264,train,train,ScanNet,scene0663_01,train/obs_165264,train/obs_165264/metadata.json,obs_011,LEARNABLE,0.01,"[128,192]",ScanNet:scene0663,train,True,1,ScanNet,
obs_168793,train,train,ScanNet,scene0512_00,train/obs_168793,train/obs_168793/metadata.json,obs_019,LEARNABLE,0.01,"[128,192]",ScanNet:scene0512,train,False,0,ScanNet,
obs_152947,train,train,ScanNet,scene0512_00,train/obs_152947,train/obs_152947/metadata.json,obs_001,LEARNABLE,0.01,"[128,192]",ScanNet:scene0512,train,False,1,ScanNet,
obs_146690,train,train,ScanNet,scene0631_01,train/obs_146690,train/obs_146690/metadata.json,obs_017,LEARNABLE,0.01,"[128,192]",ScanNet:scene0631,train,True,0,ScanNet,
obs_166577,train,train,ScanNet,scene0631_02,train/obs_166577,train/obs_166577/metadata.json,obs_010,EASY,0.01,"[128,192]",ScanNet:scene0631,train,True,1,ScanNet,
obs_168988,train,train,ScanNet,scene0122_01,train/obs_168988,train/obs_168988/metadata.json,obs_010,EASY,0.01,"[128,192]",ScanNet:scene0122,train,True,0,ScanNet,
obs_159700,train,train,ScanNet,scene0122_00,train/obs_159700,train/obs_159700/metadata.json,obs_002,LEARNABLE,0.01,"[128,192]",ScanNet:scene0122,train,True,1,ScanNet,
obs_149397,validation,train,ScanNet,scene0022_00,train/obs_149397,train/obs_149397/metadata.json,obs_015,EASY,0.01,"[128,192]",ScanNet:scene0022,train,True,0,ScanNet,old_train_or_checkpoint_validation
obs_146908,train,train,ScanNet,scene0022_01,train/obs_146908,train/obs_146908/metadata.json,obs_023,LEARNABLE,0.01,"[128,192]",ScanNet:scene0022,train,True,1,ScanNet,old_train_or_checkpoint_validation
obs_152412,train,train,ScanNet,scene0617_00,train/obs_152412,train/obs_152412/metadata.json,obs_007,EASY,0.01,"[128,192]",ScanNet:scene0617,train,True,0,ScanNet,
obs_169515,train,train,ScanNet,scene0617_00,train/obs_169515,train/obs_169515/metadata.json,obs_020,LEARNABLE,0.01,"[128,192]",ScanNet:scene0617,train,True,1,ScanNet,
obs_153516,train,train,ScanNet,scene0312_02,train/obs_153516,train/obs_153516/metadata.json,obs_008,EASY,0.01,"[128,192]",ScanNet:scene0312,train,True,0,ScanNet,
obs_142598,test,train,ScanNet,scene0312_01,train/obs_142598,train/obs_142598/metadata.json,obs_004,LEARNABLE,0.01,"[128,192]",ScanNet:scene0312,train,True,1,ScanNet,
obs_153288,train,train,ScanNet,scene0092_00,train/obs_153288,train/obs_153288/metadata.json,obs_023,EASY,0.01,"[128,192]",ScanNet:scene0092,train,True,0,ScanNet,old_train_or_checkpoint_validation
obs_147363,validation,train,ScanNet,scene0092_04,train/obs_147363,train/obs_147363/metadata.json,obs_023,EASY,0.01,"[128,192]",ScanNet:scene0092,train,True,1,ScanNet,old_train_or_checkpoint_validation
obs_150103,train,train,ScanNet,scene0173_00,train/obs_150103,train/obs_150103/metadata.json,obs_022,EASY,0.01,"[128,192]",ScanNet:scene0173,train,True,0,ScanNet,
obs_156445,train,train,ScanNet,scene0173_01,train/obs_156445,train/obs_156445/metadata.json,obs_015,EASY,0.01,"[128,192]",ScanNet:scene0173,train,True,1,ScanNet,
obs_164393,train,train,ScanNet,scene0266_00,train/obs_164393,train/obs_164393/metadata.json,obs_005,LEARNABLE,0.01,"[128,192]",ScanNet:scene0266,train,False,0,ScanNet,
obs_165187,train,train,ScanNet,scene0266_00,train/obs_165187,train/obs_165187/metadata.json,obs_012,LEARNABLE,0.01,"[128,192]",ScanNet:scene0266,train,False,1,ScanNet,
obs_144265,train,train,ScanNet,scene0416_03,train/obs_144265,train/obs_144265/metadata.json,obs_017,LEARNABLE,0.01,"[128,192]",ScanNet:scene0416,train,False,0,ScanNet,
obs_143102,train,train,ScanNet,scene0416_00,train/obs_143102,train/obs_143102/metadata.json,obs_009,LEARNABLE,0.01,"[128,192]",ScanNet:scene0416,train,False,1,ScanNet,
obs_156211,train,train,ScanNet,scene0642_03,train/obs_156211,train/obs_156211/metadata.json,obs_011,LEARNABLE,0.01,"[128,192]",ScanNet:scene0642,train,True,0,ScanNet,
obs_163315,train,train,ScanNet,scene0642_01,train/obs_163315,train/obs_163315/metadata.json,obs_014,EASY,0.01,"[128,192]",ScanNet:scene0642,train,True,1,ScanNet,
obs_165379,train,train,ScanNet,scene0598_01,train/obs_165379,train/obs_165379/metadata.json,obs_016,EASY,0.01,"[128,192]",ScanNet:scene0598,train,True,0,ScanNet,
obs_170229,train,train,ScanNet,scene0598_00,train/obs_170229,train/obs_170229/metadata.json,obs_009,LEARNABLE,0.01,"[128,192]",ScanNet:scene0598,train,True,1,ScanNet,
obs_149174,train,train,ScanNet,scene0474_03,train/obs_149174,train/obs_149174/metadata.json,obs_001,EASY,0.01,"[128,192]",ScanNet:scene0474,train,True,0,ScanNet,
obs_162770,train,train,ScanNet,scene0474_01,train/obs_162770,train/obs_162770/metadata.json,obs_012,EASY,0.01,"[128,192]",ScanNet:scene0474,train,True,1,ScanNet,
obs_165497,train,train,ScanNet,scene0109_00,train/obs_165497,train/obs_165497/metadata.json,obs_004,EASY,0.01,"[128,192]",ScanNet:scene0109,train,False,0,ScanNet,
obs_147974,train,train,ScanNet,scene0109_01,train/obs_147974,train/obs_147974/metadata.json,obs_000,EASY,0.01,"[128,192]",ScanNet:scene0109,train,False,1,ScanNet,
obs_151943,validation,train,ScanNet,scene0277_02,train/obs_151943,train/obs_151943/metadata.json,obs_008,EASY,0.01,"[128,192]",ScanNet:scene0277,train,True,0,ScanNet,
obs_164639,train,train,ScanNet,scene0277_01,train/obs_164639,train/obs_164639/metadata.json,obs_009,EASY,0.01,"[128,192]",ScanNet:scene0277,train,True,1,ScanNet,
obs_153821,train,train,ScanNet,scene0685_00,train/obs_153821,train/obs_153821/metadata.json,obs_003,LEARNABLE,0.01,"[128,192]",ScanNet:scene0685,train,True,0,ScanNet,
obs_160626,train,train,ScanNet,scene0685_01,train/obs_160626,train/obs_160626/metadata.json,obs_021,LEARNABLE,0.01,"[128,192]",ScanNet:scene0685,train,True,1,ScanNet,
obs_170408,train,train,ScanNet,scene0634_00,train/obs_170408,train/obs_170408/metadata.json,obs_014,EASY,0.01,"[128,192]",ScanNet:scene0634,train,True,0,ScanNet,
obs_160978,train,train,ScanNet,scene0634_00,train/obs_160978,train/obs_160978/metadata.json,obs_003,EASY,0.01,"[128,192]",ScanNet:scene0634,train,True,1,ScanNet,
obs_153486,train,train,ScanNet,scene0124_00,train/obs_153486,train/obs_153486/metadata.json,obs_016,EASY,0.01,"[128,192]",ScanNet:scene0124,train,True,0,ScanNet,
obs_160355,train,train,ScanNet,scene0124_01,train/obs_160355,train/obs_160355/metadata.json,obs_023,LEARNABLE,0.01,"[128,192]",ScanNet:scene0124,train,True,1,ScanNet,
obs_149280,train,train,ScanNet,scene0077_00,train/obs_149280,train/obs_149280/metadata.json,obs_003,LEARNABLE,0.01,"[128,192]",ScanNet:scene0077,train,True,0,ScanNet,
obs_158370,train,train,ScanNet,scene0077_00,train/obs_158370,train/obs_158370/metadata.json,obs_013,LEARNABLE,0.01,"[128,192]",ScanNet:scene0077,train,True,1,ScanNet,
obs_147333,test,train,ScanNet,scene0377_00,train/obs_147333,train/obs_147333/metadata.json,obs_012,LEARNABLE,0.01,"[128,192]",ScanNet:scene0377,train,True,0,ScanNet,
obs_158628,train,train,ScanNet,scene0377_02,train/obs_158628,train/obs_158628/metadata.json,obs_021,EASY,0.01,"[128,192]",ScanNet:scene0377,train,True,1,ScanNet,
obs_168083,test,train,ScanNet,scene0115_02,train/obs_168083,train/obs_168083/metadata.json,obs_010,LEARNABLE,0.01,"[128,192]",ScanNet:scene0115,train,True,0,ScanNet,
obs_170056,train,train,ScanNet,scene0115_01,train/obs_170056,train/obs_170056/metadata.json,obs_012,LEARNABLE,0.01,"[128,192]",ScanNet:scene0115,train,True,1,ScanNet,
obs_149485,train,train,ScanNet,scene0332_02,train/obs_149485,train/obs_149485/metadata.json,obs_021,LEARNABLE,0.01,"[128,192]",ScanNet:scene0332,train,True,0,ScanNet,
obs_170920,train,train,ScanNet,scene0332_02,train/obs_170920,train/obs_170920/metadata.json,obs_002,EASY,0.01,"[128,192]",ScanNet:scene0332,train,True,1,ScanNet,
obs_168677,train,train,ScanNet,scene0028_00,train/obs_168677,train/obs_168677/metadata.json,obs_014,EASY,0.01,"[128,192]",ScanNet:scene0028,train,True,0,ScanNet,
obs_161986,train,train,ScanNet,scene0028_00,train/obs_161986,train/obs_161986/metadata.json,obs_021,LEARNABLE,0.01,"[128,192]",ScanNet:scene0028,train,True,1,ScanNet,
obs_155997,test,train,ScanNet,scene0659_00,train/obs_155997,train/obs_155997/metadata.json,obs_012,LEARNABLE,0.01,"[128,192]",ScanNet:scene0659,train,False,0,ScanNet,
obs_163013,test,train,ScanNet,scene0659_00,train/obs_163013,train/obs_163013/metadata.json,obs_020,LEARNABLE,0.01,"[128,192]",ScanNet:scene0659,train,False,1,ScanNet,
obs_162470,train,train,ScanNet,scene0555_00,train/obs_162470,train/obs_162470/metadata.json,obs_014,EASY,0.01,"[128,192]",ScanNet:scene0555,train,True,0,ScanNet,
obs_159576,train,train,ScanNet,scene0555_00,train/obs_159576,train/obs_159576/metadata.json,obs_021,LEARNABLE,0.01,"[128,192]",ScanNet:scene0555,train,True,1,ScanNet,
obs_160782,train,train,ScanNet,scene0239_00,train/obs_160782,train/obs_160782/metadata.json,obs_012,LEARNABLE,0.01,"[128,192]",ScanNet:scene0239,train,True,0,ScanNet,
obs_142942,train,train,ScanNet,scene0239_02,train/obs_142942,train/obs_142942/metadata.json,obs_013,LEARNABLE,0.01,"[128,192]",ScanNet:scene0239,train,True,1,ScanNet,
obs_147877,train,train,ScanNet,scene0029_02,train/obs_147877,train/obs_147877/metadata.json,obs_001,EASY,0.01,"[128,192]",ScanNet:scene0029,train,True,0,ScanNet,
obs_153016,train,train,ScanNet,scene0029_00,train/obs_153016,train/obs_153016/metadata.json,obs_004,LEARNABLE,0.01,"[128,192]",ScanNet:scene0029,train,True,1,ScanNet,
obs_144498,train,train,ScanNet,scene0204_02,train/obs_144498,train/obs_144498/metadata.json,obs_023,LEARNABLE,0.01,"[128,192]",ScanNet:scene0204,train,True,0,ScanNet,old_train_or_checkpoint_validation
obs_167033,train,train,ScanNet,scene0204_00,train/obs_167033,train/obs_167033/metadata.json,obs_019,EASY,0.01,"[128,192]",ScanNet:scene0204,train,True,1,ScanNet,old_train_or_checkpoint_validation
obs_168850,train,train,ScanNet,scene0457_00,train/obs_168850,train/obs_168850/metadata.json,obs_021,EASY,0.01,"[128,192]",ScanNet:scene0457,train,True,0,ScanNet,
obs_167209,train,train,ScanNet,scene0457_00,train/obs_167209,train/obs_167209/metadata.json,obs_018,LEARNABLE,0.01,"[128,192]",ScanNet:scene0457,train,True,1,ScanNet,
obs_153684,train,train,ScanNet,scene0324_00,train/obs_153684,train/obs_153684/metadata.json,obs_020,LEARNABLE,0.01,"[128,192]",ScanNet:scene0324,train,True,0,ScanNet,
obs_170532,train,train,ScanNet,scene0324_01,train/obs_170532,train/obs_170532/metadata.json,obs_006,EASY,0.01,"[128,192]",ScanNet:scene0324,train,True,1,ScanNet,
obs_162695,train,train,ScanNet,scene0550_00,train/obs_162695,train/obs_162695/metadata.json,obs_008,EASY,0.01,"[128,192]",ScanNet:scene0550,train,True,0,ScanNet,
obs_149026,train,train,ScanNet,scene0550_00,train/obs_149026,train/obs_149026/metadata.json,obs_001,LEARNABLE,0.01,"[128,192]",ScanNet:scene0550,train,True,1,ScanNet,
obs_148513,validation,train,ScanNet,scene0186_00,train/obs_148513,train/obs_148513/metadata.json,obs_003,LEARNABLE,0.01,"[128,192]",ScanNet:scene0186,train,True,0,ScanNet,old_train_or_checkpoint_validation
obs_168130,train,train,ScanNet,scene0186_01,train/obs_168130,train/obs_168130/metadata.json,obs_017,EASY,0.01,"[128,192]",ScanNet:scene0186,train,True,1,ScanNet,old_train_or_checkpoint_validation
obs_155527,train,train,ScanNet,scene0336_00,train/obs_155527,train/obs_155527/metadata.json,obs_016,LEARNABLE,0.01,"[128,192]",ScanNet:scene0336,train,False,0,ScanNet,
obs_152057,train,train,ScanNet,scene0336_00,train/obs_152057,train/obs_152057/metadata.json,obs_002,LEARNABLE,0.01,"[128,192]",ScanNet:scene0336,train,False,1,ScanNet,
obs_147159,test,train,ScanNet,scene0100_02,train/obs_147159,train/obs_147159/metadata.json,obs_002,EASY,0.01,"[128,192]",ScanNet:scene0100,train,True,0,ScanNet,old_train_or_checkpoint_validation
obs_156768,train,train,ScanNet,scene0100_00,train/obs_156768,train/obs_156768/metadata.json,obs_019,LEARNABLE,0.01,"[128,192]",ScanNet:scene0100,train,True,1,ScanNet,old_train_or_checkpoint_validation
obs_164810,validation,train,ScanNet,scene0420_01,train/obs_164810,train/obs_164810/metadata.json,obs_012,EASY,0.01,"[128,192]",ScanNet:scene0420,train,True,0,ScanNet,
obs_144663,train,train,ScanNet,scene0420_02,train/obs_144663,train/obs_144663/metadata.json,obs_016,LEARNABLE,0.01,"[128,192]",ScanNet:scene0420,train,True,1,ScanNet,
obs_157225,train,train,ScanNet,scene0436_00,train/obs_157225,train/obs_157225/metadata.json,obs_018,EASY,0.01,"[128,192]",ScanNet:scene0436,train,True,0,ScanNet,
obs_170667,train,train,ScanNet,scene0436_00,train/obs_170667,train/obs_170667/metadata.json,obs_016,LEARNABLE,0.01,"[128,192]",ScanNet:scene0436,train,True,1,ScanNet,
obs_168823,train,train,ScanNet,scene0119_00,train/obs_168823,train/obs_168823/metadata.json,obs_006,LEARNABLE,0.01,"[128,192]",ScanNet:scene0119,train,False,0,ScanNet,
obs_153596,train,train,ScanNet,scene0119_00,train/obs_153596,train/obs_153596/metadata.json,obs_019,EASY,0.01,"[128,192]",ScanNet:scene0119,train,False,1,ScanNet,
obs_155816,train,train,ScanNet,scene0466_01,train/obs_155816,train/obs_155816/metadata.json,obs_000,LEARNABLE,0.01,"[128,192]",ScanNet:scene0466,train,False,0,ScanNet,
obs_152878,train,train,ScanNet,scene0466_01,train/obs_152878,train/obs_152878/metadata.json,obs_001,LEARNABLE,0.01,"[128,192]",ScanNet:scene0466,train,False,1,ScanNet,
obs_152648,train,train,ScanNet,scene0155_01,train/obs_152648,train/obs_152648/metadata.json,obs_014,LEARNABLE,0.01,"[128,192]",ScanNet:scene0155,train,True,0,ScanNet,
obs_150641,train,train,ScanNet,scene0155_00,train/obs_150641,train/obs_150641/metadata.json,obs_011,LEARNABLE,0.01,"[128,192]",ScanNet:scene0155,train,True,1,ScanNet,
obs_147492,test,train,ScanNet,scene0290_00,train/obs_147492,train/obs_147492/metadata.json,obs_021,EASY,0.01,"[128,192]",ScanNet:scene0290,train,False,0,ScanNet,
obs_169739,test,train,ScanNet,scene0290_00,train/obs_169739,train/obs_169739/metadata.json,obs_023,EASY,0.01,"[128,192]",ScanNet:scene0290,train,False,1,ScanNet,
obs_150728,validation,train,ScanNet,scene0348_00,train/obs_150728,train/obs_150728/metadata.json,obs_011,LEARNABLE,0.01,"[128,192]",ScanNet:scene0348,train,True,0,ScanNet,
obs_164776,train,train,ScanNet,scene0348_01,train/obs_164776,train/obs_164776/metadata.json,obs_020,LEARNABLE,0.01,"[128,192]",ScanNet:scene0348,train,True,1,ScanNet,
obs_155042,validation,train,ScanNet,scene0431_00,train/obs_155042,train/obs_155042/metadata.json,obs_010,EASY,0.01,"[128,192]",ScanNet:scene0431,train,False,0,ScanNet,
obs_159509,validation,train,ScanNet,scene0431_00,train/obs_159509,train/obs_159509/metadata.json,obs_018,LEARNABLE,0.01,"[128,192]",ScanNet:scene0431,train,False,1,ScanNet,
obs_156693,train,train,ScanNet,scene0150_00,train/obs_156693,train/obs_156693/metadata.json,obs_013,LEARNABLE,0.01,"[128,192]",ScanNet:scene0150,train,True,0,ScanNet,
obs_149999,train,train,ScanNet,scene0150_02,train/obs_149999,train/obs_149999/metadata.json,obs_008,LEARNABLE,0.01,"[128,192]",ScanNet:scene0150,train,True,1,ScanNet,
obs_156585,validation,train,ScanNet,scene0271_01,train/obs_156585,train/obs_156585/metadata.json,obs_023,LEARNABLE,0.01,"[128,192]",ScanNet:scene0271,train,True,0,ScanNet,old_train_or_checkpoint_validation|published_development_gallery
obs_169390,validation,train,ScanNet,scene0271_01,train/obs_169390,train/obs_169390/metadata.json,obs_010,LEARNABLE,0.01,"[128,192]",ScanNet:scene0271,train,True,1,ScanNet,old_train_or_checkpoint_validation|published_development_gallery
obs_159502,test,train,ScanNet,scene0018_00,train/obs_159502,train/obs_159502/metadata.json,obs_006,LEARNABLE,0.01,"[128,192]",ScanNet:scene0018,train,True,0,ScanNet,
obs_163474,test,train,ScanNet,scene0018_00,train/obs_163474,train/obs_163474/metadata.json,obs_012,LEARNABLE,0.01,"[128,192]",ScanNet:scene0018,train,True,1,ScanNet,
obs_168161,train,train,ScanNet,scene0130_00,train/obs_168161,train/obs_168161/metadata.json,obs_018,EASY,0.01,"[128,192]",ScanNet:scene0130,train,True,0,ScanNet,
obs_164231,train,train,ScanNet,scene0130_00,train/obs_164231,train/obs_164231/metadata.json,obs_003,EASY,0.01,"[128,192]",ScanNet:scene0130,train,True,1,ScanNet,
obs_143875,validation,train,ScanNet,scene0346_01,train/obs_143875,train/obs_143875/metadata.json,obs_020,LEARNABLE,0.01,"[128,192]",ScanNet:scene0346,train,True,0,ScanNet,
obs_168846,train,train,ScanNet,scene0346_00,train/obs_168846,train/obs_168846/metadata.json,obs_005,EASY,0.01,"[128,192]",ScanNet:scene0346,train,True,1,ScanNet,
obs_149060,train,train,ScanNet,scene0686_01,train/obs_149060,train/obs_149060/metadata.json,obs_006,LEARNABLE,0.01,"[128,192]",ScanNet:scene0686,train,True,0,ScanNet,
obs_163327,train,train,ScanNet,scene0686_01,train/obs_163327,train/obs_163327/metadata.json,obs_000,LEARNABLE,0.01,"[128,192]",ScanNet:scene0686,train,True,1,ScanNet,
obs_147748,train,train,ScanNet,scene0108_00,train/obs_147748,train/obs_147748/metadata.json,obs_010,EASY,0.01,"[128,192]",ScanNet:scene0108,train,False,0,ScanNet,
obs_167532,train,train,ScanNet,scene0108_00,train/obs_167532,train/obs_167532/metadata.json,obs_007,LEARNABLE,0.01,"[128,192]",ScanNet:scene0108,train,False,1,ScanNet,
obs_160954,train,train,ScanNet,scene0463_01,train/obs_160954,train/obs_160954/metadata.json,obs_020,LEARNABLE,0.01,"[128,192]",ScanNet:scene0463,train,True,0,ScanNet,
obs_165827,test,train,ScanNet,scene0463_00,train/obs_165827,train/obs_165827/metadata.json,obs_000,EASY,0.01,"[128,192]",ScanNet:scene0463,train,True,1,ScanNet,
obs_145006,train,train,ScanNet,scene0655_00,train/obs_145006,train/obs_145006/metadata.json,obs_008,LEARNABLE,0.01,"[128,192]",ScanNet:scene0655,train,True,0,ScanNet,old_train_or_checkpoint_validation
obs_168037,train,train,ScanNet,scene0655_01,train/obs_168037,train/obs_168037/metadata.json,obs_015,LEARNABLE,0.01,"[128,192]",ScanNet:scene0655,train,True,1,ScanNet,old_train_or_checkpoint_validation
obs_156125,train,train,ScanNet,scene0172_01,train/obs_156125,train/obs_156125/metadata.json,obs_004,LEARNABLE,0.01,"[128,192]",ScanNet:scene0172,train,True,0,ScanNet,
obs_157142,train,train,ScanNet,scene0172_01,train/obs_157142,train/obs_157142/metadata.json,obs_002,EASY,0.01,"[128,192]",ScanNet:scene0172,train,True,1,ScanNet,
obs_153675,train,train,ScanNet,scene0639_00,train/obs_153675,train/obs_153675/metadata.json,obs_017,EASY,0.01,"[128,192]",ScanNet:scene0639,train,False,0,ScanNet,
obs_146250,train,train,ScanNet,scene0639_00,train/obs_146250,train/obs_146250/metadata.json,obs_010,LEARNABLE,0.01,"[128,192]",ScanNet:scene0639,train,False,1,ScanNet,
obs_147434,train,train,ScanNet,scene0107_00,train/obs_147434,train/obs_147434/metadata.json,obs_013,EASY,0.01,"[128,192]",ScanNet:scene0107,train,True,0,ScanNet,
obs_165761,train,train,ScanNet,scene0107_00,train/obs_165761,train/obs_165761/metadata.json,obs_011,LEARNABLE,0.01,"[128,192]",ScanNet:scene0107,train,True,1,ScanNet,
obs_169632,train,train,ScanNet,scene0574_02,train/obs_169632,train/obs_169632/metadata.json,obs_011,LEARNABLE,0.01,"[128,192]",ScanNet:scene0574,train,True,0,ScanNet,
